,0_names,0_logfoldchanges,0_scores,0_pvals,1_names,1_logfoldchanges,1_scores,1_pvals,2_names,2_logfoldchanges,2_scores,2_pvals,3_names,3_logfoldchanges,3_scores,3_pvals,4_names,4_logfoldchanges,4_scores,4_pvals,5_names,5_logfoldchanges,5_scores,5_pvals,6_names,6_logfoldchanges,6_scores,6_pvals,7_names,7_logfoldchanges,7_scores,7_pvals,8_names,8_logfoldchanges,8_scores,8_pvals,9_names,9_logfoldchanges,9_scores,9_pvals,10_names,10_logfoldchanges,10_scores,10_pvals,11_names,11_logfoldchanges,11_scores,11_pvals,12_names,12_logfoldchanges,12_scores,12_pvals,13_names,13_logfoldchanges,13_scores,13_pvals,14_names,14_logfoldchanges,14_scores,14_pvals,15_names,15_logfoldchanges,15_scores,15_pvals,16_names,16_logfoldchanges,16_scores,16_pvals,17_names,17_logfoldchanges,17_scores,17_pvals
27,RPS6,1.6827935,41.60683,0.0,RPS2,1.6888748,26.531925,9.371335780352092e-136,GSN,3.388209,22.15152,1.1964633338942493e-90,CTSS,3.6674888,28.15264,5.69142410370142e-128,CCL5,1.6191744,13.714989,1.77975243656503e-39,TTR,2.6596394,19.872618,5.988520230704433e-73,CYP4F3,5.363151,25.209755,1.4922007205382449e-97,MPC2,3.6701293,25.096092,1.897839690330266e-90,VIM,2.365811,17.049604,2.4588689602588817e-50,ALDOB,4.4808054,31.502409,2.1978907495432473e-111,INSIG1,3.2892473,14.559986,2.5593814439732047e-38,CRYAB,7.116934,17.845194,7.303574652776858e-50,RP5-887A10.1,6.654202,5.032566,9.256162509275113e-07,SERPING1,3.2359958,12.196502,1.3419020774812206e-25,SSR3,1.7755888,8.172735,5.079664498387145e-14,DUT,3.4927614,7.92829,2.712670513375471e-12,HPGDS,7.638572,4.758753,1.151739131317559e-05,GPX1,3.1194391,8.087785,2.4503968448173496e-10
28,RPLP2,1.5174419,41.51553,0.0,RPL21,1.192482,26.248947,1.0780942398265145e-136,ID3,3.2339108,21.917585,3.1095723263336303e-89,LST1,4.874411,27.94903,9.07785883312091e-126,RPS14,0.93899864,13.666714,1.7613189431561674e-39,SERPINA1,2.3713224,18.948265,8.436158519954591e-68,VTN,3.0317454,24.404232,1.8943035379282402e-95,ORM1,3.317166,24.824532,8.760399092102127e-91,HSPB1,2.436683,16.365,3.3174367976446505e-47,CYP2E1,8.689904,31.296448,2.166116000005358e-108,RARRES2,2.5803916,14.333294,1.349089682336478e-37,MFGE8,6.850275,17.83766,7.797384526240093e-50,GPR183,1.4494292,4.94041,1.4106161569528376e-06,KLF6,2.344234,12.050705,2.9535376985106088e-25,CD27,2.2183073,8.094109,8.359546089914433e-14,TRAC,2.3192308,7.900296,2.9698558509367974e-12,KLF6,1.4018286,4.5268006,2.6240416616719587e-05,MAFB,5.82944,7.961773,3.899338489501225e-10
29,IL32,2.3368015,41.46272,4.168000129936213e-306,KLRF1,7.2457952,25.8261,2.3459201487814585e-122,APP,3.7012117,21.886658,1.0857279658315413e-88,MS4A7,7.1250796,27.38161,1.6705528024808006e-121,PTPRC,1.4882948,13.543469,1.5028325537161845e-38,HRG,3.3716116,17.54531,7.153999595251128e-59,PEBP1,2.7991254,24.065577,4.824129337158837e-93,KRT8,4.163132,24.486624,2.671423707512844e-87,HES1,3.339226,16.247164,2.0323027754632125e-46,RARRES2,3.919361,30.769066,1.2096305086909268e-109,AMBP,2.4620535,14.279019,1.7859530826184279e-37,CRISPLD2,8.884302,17.693666,2.9549161035507774e-49,CD79B,2.6702783,4.920205,1.5626453673793719e-06,TSPAN8,4.546323,11.959677,7.583093060446222e-25,TXNDC15,2.664216,8.035772,1.2262173039219944e-13,CALM3,2.572688,7.8772893,3.418605154148574e-12,GNB2L1,1.1166736,4.4788446,3.100699062834638e-05,RPS9,1.5399462,7.759303,6.628386008065856e-10
30,RPL26,1.7092161,41.18974,0.0,CMC1,3.1346717,25.803041,1.5444110834869545e-123,CD9,3.093743,21.841743,9.041915897021294e-89,LGALS1,2.687925,26.964813,3.389112098323498e-122,RPL31,1.0059563,13.454122,2.3248915336746867e-38,AGXT,2.7663312,17.466051,1.1770108986107686e-58,CYP2D6,4.529092,24.036947,2.150004564831446e-91,FGL1,4.244018,23.045837,2.8661300280465315e-80,IFI6,2.8273916,16.04815,1.3692223285035062e-45,FGL1,5.3076744,30.603148,1.5497506263593154e-106,CCND1,4.562633,13.967113,7.436379108016587e-36,ID3,3.543266,17.554909,4.887921624523472e-49,CCR7,2.2668889,4.901803,1.6986459203202914e-06,SPINK1,4.3001947,11.942604,8.073659956778878e-25,FCRL5,7.165801,7.7743344,6.089096813947177e-13,CENPF,5.063231,7.625626,1.2434470142854234e-11,RPSA,1.1525966,4.455667,3.37118351248285e-05,BCL2A1,5.0967283,7.7410283,8.168482790837732e-10
31,RPS25,1.6563116,41.158096,0.0,FGFBP2,6.7780867,25.527569,4.7872819178487826e-120,MEF2C,3.533947,21.754728,6.451485981359313e-88,HLA-DRB5,3.5796382,26.501183,5.1064454750650786e-117,CD2,1.6349937,12.938257,1.6630896507561852e-35,CYB5A,2.637377,17.31299,9.555077949395568e-58,APOB,3.9468777,23.998302,1.6582266488864523e-91,RBP4,2.7931206,23.026707,1.400811871372694e-82,KCTD12,5.088,15.901747,1.0182427616735598e-44,ORM1,3.8649008,29.14062,1.5031716764105174e-103,CRP,6.629291,13.868681,1.9581275938917204e-35,PTP4A3,6.301839,17.51106,1.4258934831213062e-48,REL,1.1102628,4.7930584,2.78015813668006e-06,ATP1B1,3.847924,11.564345,1.0920420206788099e-23,IGHA1,5.040712,7.7394347,7.45313373685525e-13,TPI1,1.6981807,7.590238,1.3389652268573158e-11,TRAC,1.9649853,4.454987,3.416837066859892e-05,G0S2,4.721002,7.7176657,8.787768637485608e-10
32,RPL3,1.659937,41.10705,0.0,RPS15A,1.1478459,24.568548,4.08777079184357e-121,CRIP2,3.4483926,21.740595,6.05124616246327e-88,MS4A6A,5.4728913,26.115105,2.1428433183118845e-113,RPS15,0.85935533,12.907892,1.1327657333919688e-35,PRDX1,2.083848,16.381605,9.926196074578817e-53,FXYD1,3.8453577,23.453983,1.434294953158219e-88,KRT18,3.764522,22.770338,3.804137701683905e-79,TSC22D1,3.2995474,15.835525,1.363595423993235e-44,FGA,5.412513,28.223532,6.741337194786246e-97,AGT,3.4252005,13.668767,1.0049028744065995e-34,RGS5,8.472792,17.334705,7.28590957752649e-48,ADAM28,3.1723478,4.5951047,6.848530759204855e-06,PIGR,6.5437207,11.539179,1.3875472784529988e-23,PLPP5,2.7417972,7.614681,1.4895709617748217e-12,PCNA,3.4605718,7.4481535,2.953426490813579e-11,RPL27A,0.9011839,4.292708,5.96641974706103e-05,MNDA,6.1050777,7.6778436,1.0154161348660057e-09
33,RPL11,1.5783095,40.951004,0.0,ANXA1,2.0967958,24.252123,2.2224901826118927e-113,TGFBR2,4.1145744,21.714626,1.948698832680301e-87,ACTB,1.7307764,25.90534,6.720452584079683e-118,RPS18,0.8052768,12.74938,6.290407136467842e-35,MT-CO3,1.346248,15.681577,2.105885569382901e-49,C1S,3.8107285,23.25274,2.345727876297674e-87,PEBP1,2.7678986,22.67882,1.2139795176508617e-79,FAM107A,6.125369,15.78145,3.4898336661708617e-44,MT1X,4.5345426,28.188675,3.368867408919278e-97,SDS,4.6966105,13.634766,1.5607729298750854e-34,MAP1B,5.6035013,17.131319,4.0404976089225874e-47,CD19,5.1886907,4.4986305,1.0475833563821927e-05,CLDN10,10.031262,11.521006,1.5818468417604778e-23,CD38,3.4086995,7.5609307,2.065027919003389e-12,CCL4,2.6324155,7.4100413,3.444641505447973e-11,RPS4X,1.0725976,4.2830777,6.199551767858727e-05,LGALS1,2.8032985,7.581659,1.3367067821909071e-09
34,RPL27A,1.6256399,40.720833,1.05352894488897e-310,RPS14,1.1019325,24.244543,2.9081964844314975e-118,EMCN,5.036017,21.569355,2.308690860785378e-86,GRN,3.2128935,25.618958,3.05403337743557e-111,TRBC2,1.7112422,12.704907,2.323604669901579e-34,ADH4,3.404937,15.328124,7.334450476987204e-47,HSD17B6,3.7506154,22.630857,5.419090935268309e-84,C14orf2,2.5437572,22.663425,1.6293598006800868e-79,FOS,2.277688,15.594308,6.766319634068718e-44,KNG1,4.2182693,28.167206,9.940630992023268e-98,ITIH1,3.649494,13.579782,2.3277234133725945e-34,COL6A2,5.9443493,16.164778,2.3679212789197717e-43,LINC00926,5.1274962,4.4266047,1.4298988094314061e-05,LCN2,5.8562856,11.352102,4.868124833882876e-23,MYDGF,1.8183722,7.554245,2.0423389590777238e-12,PKM,2.442734,7.353454,4.6081033988850025e-11,RPS27,0.8746168,4.27852,6.263787542417856e-05,CYBA,3.112272,7.48637,1.881873496126137e-09
35,RPS3A,1.8153688,40.688892,1.2883830747473224e-306,RPL13A,1.035774,24.191809,5.053605459123491e-118,AQP1,4.8106647,21.542007,3.308510013427887e-86,PLAUR,4.2911158,25.304317,1.8970429864508567e-108,RPL28,0.90414417,12.671658,1.7517982756276927e-34,HSD17B6,2.930522,15.18771,3.519782208585109e-46,MLXIPL,4.658254,22.299707,8.245050084303344e-82,ATP5J2,2.8115757,22.596212,7.814940949071127e-79,ID3,3.1972687,15.51312,3.1130556455480996e-43,HPX,5.3873487,27.912928,1.4710721543490777e-95,FGG,2.7823312,13.534052,2.6383923961131643e-34,CRIP2,3.4932642,16.06909,3.5604687074384135e-43,IGLC3,1.5602841,4.3942566,1.62910768017531e-05,FXYD2,6.34677,11.173085,1.640783243902429e-22,MANF,1.7418686,7.4775686,3.1580571554927506e-12,RPSA,1.4812475,7.271997,6.44701522478339e-11,CTSG,11.809821,4.214334,8.014230086982379e-05,CXCL8,5.4918995,7.2659345,4.0905262491325915e-09
36,SARAF,2.5000978,40.63127,2.1170229427660844e-283,CREM,2.0031178,24.115597,2.52625809637552e-112,RBP7,4.875962,21.509932,5.166358290378834e-86,SOD2,3.0741374,24.828947,3.141985318504616e-106,RPL10,0.77553225,12.44414,1.941208400521328e-33,ANG,2.6331224,14.957063,4.8675781507388654e-45,RARRES2,2.7431517,22.232063,4.9012341944585605e-83,MGST1,3.0338266,22.428265,2.909410720289917e-78,BCAM,3.8913076,15.485323,5.255644109865923e-43,CLU,4.2034626,27.827423,2.720546995198743e-96,IGFBP1,4.760593,13.496474,5.491319383672062e-34,CSRP2,4.8317957,15.936083,1.696946196161109e-42,IGHG1,1.5235466,4.3524656,1.944577565319492e-05,LGALS2,5.3064017,11.112405,2.4407078558213444e-22,TNFRSF17,9.008458,7.432455,4.458108621794372e-12,RAC2,2.3371246,7.2531376,7.492682503382653e-11,HLA-B,0.78568935,4.0817194,0.0001235357227319134,RPL34,1.2919264,7.0173216,8.26443736824469e-09
37,IL7R,3.9602304,40.54064,8.54348392109881e-270,PTMA,1.0600854,24.105677,1.4949553468435583e-117,EPAS1,3.472632,21.173195,4.345030741083835e-84,C1orf162,4.3869605,23.868092,5.637882841568223e-99,RPS4X,0.948772,12.421402,2.8439183856374313e-33,UGT2B7,3.3191319,14.489205,1.5003041485192203e-42,HP,2.974659,21.827732,1.8451816970623487e-80,ENO1,3.0398808,22.25522,6.280986796337866e-77,TACC1,3.295645,15.468124,5.516761940582162e-43,CYB5A,3.9420946,27.289652,6.293042958802623e-94,SAA1,4.1969986,13.379411,1.4874500022660205e-33,MT-ND1,1.6549362,15.88264,2.5381423461178364e-43,LY9,2.2640188,4.1653285,4.2698887779345165e-05,LMO7,5.6969976,11.006843,5.012821674790005e-22,CYBA,1.4365195,7.3839273,5.263536362416301e-12,CD52,1.8627384,7.2399483,7.678846850037538e-11,EEF1A1,1.0960373,4.028342,0.00014966193511361484,TSPO,2.9782948,6.9659114,1.1189545196405067e-08
38,RPS14,1.5796134,39.960224,6.032304105912982e-302,SYTL3,2.8054729,23.732857,1.558052338619442e-107,PLPP1,3.8351378,21.032162,4.636004019272084e-83,LGMN,4.9152055,23.65756,2.1673074662654914e-97,CREM,1.3911284,12.420402,4.3421582263480045e-33,GAPDH,1.3942623,14.228563,1.1894574925700772e-41,ECHDC2,4.0928144,21.689184,1.5227703479982373e-78,RPS26,2.2384126,22.024565,6.564553920588251e-77,PALMD,4.1273127,15.30032,3.356265631810541e-42,ADH1B,5.1725473,27.038157,5.631994590755355e-92,APOA1,2.2551036,13.289263,1.4677444346392628e-33,MYLK,5.7770286,15.867008,3.370155984696523e-42,SPIB,4.141736,4.050615,6.81573087104879e-05,MT-CO2,1.4930273,10.974333,3.7240564567751267e-22,ISG20,1.2402071,7.316499,7.525544565646332e-12,SEPT7,1.8851593,7.1922116,9.916819860646344e-11,CD3D,1.5429254,3.944275,0.00019979458859041964,CD44,3.0565267,6.94825,1.1876104400141129e-08
39,RPS18,1.4548067,39.63405,1.7619918652763962e-299,H3F3B,1.2957649,23.694689,1.4720501146671099e-111,PLPP3,5.187822,20.779818,3.9700279112518603e-81,CSTB,2.5600262,22.683348,2.2325137494420915e-92,RPS8,0.9017424,12.413472,3.001179614320701e-33,SERPINF1,2.641768,14.045047,2.1856303451153854e-40,SERPINA1,2.39895,20.980148,9.22503157130684e-77,HMGCS2,4.23471,21.452429,1.8839523001155116e-72,FKBP1A,2.549705,15.130217,1.13501760535202e-41,C4BPA,6.9002066,27.01782,2.0765630832794375e-91,ATF5,4.2798457,13.249558,5.0213820789540436e-33,MT-CYB,1.4792676,15.485202,5.957515976118445e-42,TNFRSF13B,4.6145086,4.0421,7.053517601781842e-05,CD59,2.6300926,10.945245,6.350558218031927e-22,SPAG4,3.7320597,7.2177806,1.4929355967428988e-11,PTPRC,1.7051386,7.097199,1.541221159233072e-10,RSRP1,1.7344282,3.8665378,0.00025957469608237804,IL1B,5.8228364,6.8691006,1.5881163555160585e-08
40,HLA-A,1.6092949,39.470936,1.422320496833081e-296,TSC22D3,1.8480066,23.687498,2.1064298455048548e-109,TIMP3,3.7286823,20.5697,4.626622991850612e-80,LAPTM5,2.3832455,22.657192,1.633588027298233e-92,RPL35A,0.8830842,12.403461,3.29258383336528e-33,HULC,3.184221,13.646669,2.1959119894212384e-38,CYP2A6,5.12092,20.906702,3.705161992275669e-74,AGT,3.8356137,21.44626,1.396625284820765e-72,YBX3,3.5110567,14.998506,5.890161038092765e-41,PCK1,5.64573,26.244345,1.8245320765749212e-88,ITIH3,3.4918027,13.246016,4.6872748484712755e-33,MCAM,5.2230453,15.431335,1.5398377187877094e-40,LTB,1.1810122,3.9873807,8.716296530101974e-05,NEAT1,2.2068546,10.913155,6.786758410547941e-22,ANKRD28,2.1389616,7.181084,1.7824007640497638e-11,TK1,4.321685,7.0428324,2.1607428278446616e-10,RPL39,0.9382854,3.8534307,0.0002689670715967388,OAZ1,2.0238068,6.73174,2.423921491357284e-08
41,RPL18A,1.6453692,39.41114,2.0799669099239144e-293,RPL3,1.1524607,23.628567,2.5870957769650013e-112,LDB2,5.080775,20.503298,2.25765122477105e-79,GPR183,3.1007526,22.404324,3.6816381308364187e-90,RPLP1,0.75544095,12.389584,3.56153319125716e-33,LGALS4,2.6591952,13.62455,2.4898497368809155e-38,ADH4,4.0377483,20.752815,1.418771165776514e-73,COX7A2,2.1970046,21.015999,1.1853183872107002e-71,DUSP1,2.3818066,14.949839,5.978797172780155e-41,TM4SF5,5.3511004,26.21653,2.204134497866529e-88,TMEM176B,2.7769122,13.109137,1.4052605911095573e-32,ADAMTS1,4.391188,15.315625,3.841902172710219e-40,BIRC3,0.9240214,3.865882,0.0001402231154206317,SCGB3A1,7.384575,10.911991,9.560850890498967e-22,POU2AF1,6.1332154,7.016556,4.7100088298427485e-11,RGS1,1.952157,7.031318,2.1527579741678356e-10,LYST,2.365872,3.8378742,0.0002859682673542477,EREG,6.1136403,6.546615,4.796096342447513e-08
42,PTPRC,2.5507503,39.205173,2.6241092712792355e-269,TYROBP,2.5253444,23.44234,2.777941481184791e-106,ECSCR-1,4.7148705,20.077139,1.1058940901192396e-76,HLA-DMB,4.325423,22.077549,1.9184757668765053e-87,RPLP2,0.7721194,11.716179,5.341492179550205e-30,APOC2,2.7700076,13.463889,1.5406598978967853e-37,UGT2B7,3.8952525,20.38141,1.3640778667059548e-71,SEC61G,2.7575698,20.95143,1.1899421322483445e-70,HYAL2,4.099058,14.936093,1.178440443817755e-40,MT1G,5.8521757,25.855566,7.655223181365333e-87,SAT2,3.0236752,12.997506,4.3059353676421615e-32,HCFC1R1,4.1456842,15.286658,5.103252595524792e-40,RP11-693J15.5,6.7279453,3.7409897,0.00022734257975039006,S100A10,2.1163576,10.902429,7.505587283073711e-22,TMEM59,1.1339936,6.9312367,6.793027581424458e-11,IFI16,1.9993653,6.981057,2.7949367161830716e-10,CD44,1.6253437,3.8140955,0.0003085700673946875,C14orf2,2.3041382,6.476165,5.928350449272197e-08
43,HLA-C,1.5776134,38.74601,4.32021139111495e-288,RPL34,1.0196252,23.43452,2.2374558783702214e-112,COL4A2,4.7294216,19.987032,4.344626826402214e-76,FCGRT,2.7255263,21.878672,6.074958981992876e-87,RPL30,0.9073769,11.644733,1.2067745703458959e-29,AKR1C3,2.3808436,13.434442,1.9461588892883216e-37,ANGPTL8,4.33262,20.109873,5.0440298493807036e-70,TFF3,5.9875298,20.66644,1.877086567438967e-68,GSN,3.123273,14.8949,1.425259296193784e-40,SEPP1,3.1203594,25.227169,1.8332590649310295e-86,AHSG,2.3901446,12.968157,3.563289363581156e-32,CSRP1,4.4690566,15.2687025,6.266175151471362e-40,SELL,1.8374763,3.673179,0.00029210358065135387,TFF1,5.912492,10.882604,1.1465606911709575e-21,NUCB2,1.5674492,6.726588,2.1850353499537666e-10,TRBC2,2.0461237,6.937626,3.4364232826375183e-10,ALOX5AP,1.6494945,3.8061545,0.0003166521189282565,FPR1,6.8574886,6.4624834,6.405570546922496e-08
44,S100A4,2.5951912,38.695515,8.947095697986894e-265,PTPRC,1.8840913,22.935999,5.278946016782949e-103,FLT1,4.986329,19.962244,6.509192277927181e-76,CTSD,2.6528525,21.45471,3.3551284152204425e-84,RPS28,0.71122855,11.610936,1.5129960708264053e-29,MT-ATP6,1.356373,13.275896,6.980102430553907e-37,ADH1B,3.4537702,19.89197,4.1191983001065043e-69,NDUFB1,2.5929298,20.245222,2.50212937936288e-67,CDKN1A,2.8913078,14.8911915,1.4427484157136468e-40,GC,3.7376056,24.871187,5.687067420842086e-84,NEAT1,2.51701,12.768455,2.7388319419455747e-31,TSC22D1,3.105786,14.701869,6.936798775429456e-38,HLA-DMA,1.0137658,3.6528652,0.00031415702113338803,MUC1,6.5033197,10.773084,2.4150967289963358e-21,TPD52,2.2112868,6.674398,3.0016641769707994e-10,NKG7,2.0873508,6.924116,3.6325961750895175e-10,CXCR4,1.4003068,3.7316473,0.0004031462762658142,EMP3,3.0288706,6.4092665,7.56711024656652e-08
45,RPL41,1.3937788,38.659294,1.0081353465842849e-286,CD69,2.0401068,21.90468,5.024171382068408e-95,EMP1,3.6683362,19.798704,3.9106753351162447e-75,CD83,3.6117382,21.44989,1.0451345972648809e-83,LEPROTL1,1.4351733,11.55161,4.7511551009910204e-29,PAGE5,3.6372712,13.135032,6.63822991227187e-36,CP,3.4444933,19.721983,3.613810160897878e-68,UQCR10,2.4026673,19.941063,5.266385712187435e-66,SOCS3,3.699462,14.837565,2.9183558372621325e-40,AZGP1,4.214731,24.570036,5.2375591906427326e-82,APCS,4.06077,12.736011,4.905414087367823e-31,CD151,3.1277485,14.562009,2.5734493138902975e-37,IGHM,2.4465609,3.6434038,0.0003264205962376168,ARL14,8.659121,10.743822,2.959040699236187e-21,DPEP1,8.255949,6.651677,3.5242716830609887e-10,ARPC2,1.6679317,6.8937774,4.2015764189211957e-10,FLJ21408,7.880458,3.6927407,0.0004609943536135866,RPS24,1.4695286,6.3527675,8.672822447170448e-08
46,RPS19,1.438096,38.26278,3.390965763035648e-280,RPS19,0.93071246,21.78559,1.2275115398863877e-97,ADGRL4,4.7288074,19.691553,3.241807426744399e-74,CTSZ,4.058732,21.428295,2.3321067359560053e-83,RPL32,0.7672481,11.402359,1.3998068248637937e-28,MT-ND3,1.376559,13.070677,6.415352439088022e-36,F12,4.8641076,19.466402,1.8862007617147608e-66,GSTA2,5.3073196,19.703394,6.842884509958504e-64,MALAT1,0.9346687,14.817816,4.9455471527397833e-42,MAT1A,5.9100113,24.315187,2.8917709687683166e-80,CPS1,3.8383806,12.620429,1.3477617620313036e-30,GADD45B,2.674511,14.499261,3.664806335909153e-37,MARCH1,2.5825698,3.6169162,0.00036008599570738954,CA2,4.295711,10.609365,6.949000918510273e-21,LMAN1,1.8188932,6.400292,1.31014119150115e-09,ARHGDIB,1.6843203,6.8499675,5.176447734832418e-10,ANXA1,1.4485842,3.6876264,0.00046580068127562727,SAMSN1,3.4371188,6.283394,1.1710511741582032e-07
47,RPL10A,1.8009557,38.104694,5.106731631921808e-270,CYBA,2.0148582,21.772778,1.6696913027168084e-93,ARHGAP29,4.188641,19.554829,2.166691833739652e-73,FGL2,4.242898,21.262386,2.4495933668396364e-82,RPL26,0.83612865,11.332015,2.908654296318235e-28,AZGP1,2.3421419,13.049611,1.3322076871776262e-35,MST1,4.642944,19.454395,2.0166967751975101e-66,TFF2,7.228498,19.69216,9.377928241695574e-64,TCF4,3.074709,14.713072,8.006312736055141e-40,APOE,4.289872,24.034147,1.0042732702940353e-79,ACSM2B,4.184087,12.601544,1.646319731308439e-30,LHFP,5.8769813,14.492137,6.5015913475847904e-37,TMEM154,2.2052937,3.6146932,0.0003628850907152464,HMGCS1,3.8528912,10.550558,1.0203967861893286e-20,PIM2,2.2953012,6.3331785,1.8939701951423946e-09,BUB3,2.3602989,6.8258963,6.004506723262978e-10,RPS14,0.7010782,3.601393,0.0006093524493531465,ATP2B1,3.8081512,6.1467013,1.8783588477006748e-07
48,RPLP1,1.3221387,37.991722,1.0008927287382383e-278,GZMM,2.79928,21.167316,3.4778220174394185e-88,INSR,3.6547365,19.53724,2.3066407481073444e-73,GLUL,2.82624,21.249933,8.738221389293393e-83,RPS25,0.84508646,11.320823,3.56142140114247e-28,MT-CYB,1.3086165,12.687935,4.400510550270706e-34,C1R,3.5023656,19.376535,3.0581846096622684e-66,ATP5J,2.3279533,19.64748,1.2222036828064642e-64,FOSB,2.3008277,14.673602,8.668766912323157e-40,MGST1,3.3982184,23.985964,2.955200014317444e-80,TMEM176A,2.95865,12.551739,2.235499806027588e-30,SEPT7,2.1899827,14.340081,1.2193397130937479e-36,CD52,0.77201974,3.5803666,0.00040943502220553145,ANPEP,4.169668,10.538743,1.1197108246250945e-20,SPCS1,1.137187,6.248716,2.8252075479373863e-09,GZMA,2.1263983,6.8079667,6.454862828414531e-10,RPL15,0.75610423,3.5995786,0.0006142031156917268,PFDN5,1.9095737,6.140769,1.859143719235698e-07
49,CD69,3.0683272,37.637325,4.981745860623242e-247,TRBC1,2.1852856,21.120317,1.3825185603663817e-88,TSC22D1,2.8846376,19.276302,5.898439537204452e-72,RGS2,2.4487858,20.904732,5.353651400037307e-81,TSC22D3,1.1928207,11.313997,4.511261377613108e-28,SLPI,2.5229747,12.134374,2.507920592485063e-31,LEAP2,3.3239157,19.342484,3.936102197030532e-66,TCEB2,2.1751282,19.324244,4.0312705646490244e-63,HLA-E,1.6246939,14.504507,2.361520906306969e-39,ORM2,3.4325294,23.202515,7.580351076416821e-77,SCD,3.4948835,12.502317,3.696037005642573e-30,TPPP3,7.4966216,14.299018,3.6422924793827766e-36,KIAA0226L,3.6533003,3.5655026,0.0004347206858469904,MUC5B,7.6978106,10.534831,1.1913775215689954e-20,PDIA6,1.3376435,6.1181297,5.677890207175883e-09,NAP1L1,1.6838958,6.7750893,7.475031942446419e-10,NAP1L1,1.2738794,3.5958526,0.00062604368387367,IER3,3.4145858,5.97989,3.312754539543214e-07
50,RPL9,1.7313833,37.3983,4.5993854542505057e-262,YPEL5,1.8838007,21.007486,6.429907450069209e-88,HYAL2,4.065003,18.922325,1.8952945414822674e-69,SRGN,1.6919612,20.58006,1.3626322748847096e-80,RPL23A,0.8427624,11.195408,1.1954420672364613e-27,UQCRQ,1.4668094,12.104465,2.5806319952818068e-31,F2,3.2830343,19.29479,6.328008261387985e-66,COX6B1,2.0132627,19.268604,4.4727450503234015e-63,CXCL12,5.2695003,14.264556,8.769836057456549e-38,TF,3.8689175,23.153725,2.9340115465549025e-76,FABP1,2.4075813,12.487214,2.974397544069171e-30,SEPW1,2.3352077,14.1883745,4.956339870993424e-36,POU2F2,2.504888,3.558683,0.00044534033598573675,KRT7,6.6785088,10.452613,2.0492867638113516e-20,RAB30,3.6262426,6.089034,6.884032506697444e-09,DEK,2.5270936,6.7660255,8.051864145532763e-10,RHOH,1.9910527,3.5808637,0.0006585133831676328,CST3,3.2649267,5.9256735,3.98177291052431e-07
51,RPL19,1.5072569,37.293667,1.040690377668862e-266,EIF1,1.0653313,20.729944,5.238061969270575e-88,CAV1,3.1316338,18.847765,3.3368234608326116e-69,IGSF6,6.3866253,20.394001,1.0598523865480931e-76,RPL10A,0.91164744,11.165984,1.7492598660133683e-27,IGKC,1.9368423,12.0885315,3.2633310990962548e-31,ITIH3,3.7459085,19.11274,8.850301786886812e-65,FTL,1.3389885,19.190365,7.676441656561123e-65,S100A6,1.9887733,14.208091,6.258868921456075e-38,IFITM3,2.478448,22.901201,3.67053834393265e-77,HMGCS1,3.3216674,12.345199,1.4734862586495919e-29,CAV1,3.2563553,14.18686,6.866790098324999e-36,HLA-DOB,3.3343027,3.515192,0.0005211051698114919,MT-ND2,1.6159358,10.320824,3.350643385871477e-20,UBE2J1,2.1643674,6.0813413,7.054928416422515e-09,HNRNPA1,1.4175658,6.763137,7.739943000447701e-10,RPS6,0.8012083,3.5660503,0.000684266181524615,SH3BGRL3,2.1628375,5.8831563,4.53546210127607e-07
52,TPT1,1.7978901,37.21921,7.789974763100189e-260,RPL27A,1.0168824,20.343676,2.634270865692925e-85,RNASE1,2.8464165,18.52082,2.3749704808611564e-67,SH3BGRL3,1.6813726,20.313091,2.5780424591452056e-78,RPL11,0.7892813,11.095862,3.2984935769476156e-27,EBP,2.1633227,12.007756,9.011940610176733e-31,SERPINF1,3.0830555,19.028753,1.4845900991157762e-64,CFH,3.3012178,19.070423,2.9576622780764828e-61,IFITM2,1.9259886,14.100022,1.879920853362989e-37,TAT,4.7426076,22.533499,6.646040041618562e-73,FGB,2.52256,12.327758,1.3520201632804075e-29,PDLIM3,6.247033,14.170734,1.0958368197515423e-35,PTPRC,0.77777994,3.4322963,0.0006970405381020025,CEACAM6,12.00351,10.287761,6.156178931478535e-20,GNG7,3.3454576,6.009324,1.0325637648646572e-08,SIVA1,2.1461747,6.758396,8.257520127331378e-10,RPS18,0.72462267,3.5572553,0.0007035362492866517,MS4A6A,3.8648744,5.768971,6.827075310762681e-07
